match_id,direction,g14,g17,res
2222452,down,deep,deep,A
2222458,up,deep,shallow,B
2222463,up,deep,shallow,A
2222465,down,deep,shallow,B
2222466,up,,deep,A
2222467,up,deep,deep,A
2222472,up,shallow,shallow,A
2222473,up,shallow,deep,B
2222487,down,shallow,shallow,A
2222488,down,shallow,shallow,B
2222490,down,deep,deep,B
2222500,up,deep,deep,A
2222507,up,deep,deep,A
2222508,down,deep,deep,A
2222513,up,deep,deep,A
2222516,up,shallow,shallow,A
2222523,up,deep,shallow,A
2222534,down,shallow,shallow,A
2222546,down,shallow,shallow,A
2222550,down,deep,deep,B
2222572,down,shallow,shallow,A
2222573,down,shallow,deep,B
2222574,down,deep,shallow,B
2222578,up,deep,shallow,A
2222587,down,shallow,shallow,A
2222588,up,deep,deep,B
2222621,down,shallow,shallow,A
2222818,down,deep,deep,B
2222835,down,deep,shallow,B
2222853,down,deep,shallow,B
2222863,down,deep,deep,A
2222865,down,shallow,shallow,B
2222866,down,shallow,shallow,A
2222869,down,shallow,shallow,A
2222872,down,shallow,deep,B
2222879,down,shallow,deep,B
2222883,down,deep,deep,A
2222885,down,shallow,shallow,A
2222897,down,shallow,shallow,B
2222898,down,shallow,deep,A
2222902,down,deep,deep,B
2222907,down,deep,shallow,B
2222908,down,deep,shallow,B
2222912,down,shallow,deep,A
2222920,down,shallow,deep,B
2222927,down,deep,shallow,A
2222931,down,shallow,deep,A
2222933,down,deep,shallow,A
2222937,down,shallow,shallow,B
2222938,down,shallow,deep,B
2222942,up,deep,shallow,B
2222947,down,shallow,shallow,B
2222948,up,deep,deep,B
2222961,down,deep,shallow,B
2222964,down,deep,deep,A
2222968,up,deep,deep,A
2222971,down,deep,shallow,B
2222973,down,shallow,shallow,B
2222976,down,shallow,deep,B
2222981,down,shallow,shallow,B
2222982,up,,shallow,A
2222990,down,deep,deep,A
2222999,down,shallow,deep,B
2223000,down,deep,shallow,B
2223007,down,shallow,deep,A
2223008,up,shallow,deep,A
2223013,down,deep,shallow,B
2223017,up,deep,shallow,B
2223019,up,shallow,deep,B
2223020,down,deep,deep,A
2223024,down,deep,deep,B
2223027,down,deep,deep,A
2223032,down,deep,shallow,B
2223037,down,deep,deep,B
2223039,up,deep,shallow,A
2223045,down,shallow,shallow,B
2223047,down,deep,shallow,B
2223053,up,shallow,deep,A
2223058,down,deep,deep,A
2223060,down,deep,deep,A
2223064,down,deep,deep,B
2223067,down,deep,deep,B
2223074,down,shallow,shallow,B
2223082,down,deep,shallow,B
2223090,up,,shallow,A
2223093,down,shallow,shallow,B
2223103,up,shallow,deep,A
2223105,down,deep,deep,B
2223115,down,shallow,deep,B
2223119,down,shallow,deep,B
2223121,up,shallow,deep,A
2223140,down,shallow,shallow,B
2223141,down,shallow,shallow,B
2223157,down,deep,shallow,B
2223180,down,,shallow,B
2223181,down,shallow,shallow,B
2223187,down,shallow,shallow,A
2223191,down,deep,shallow,B
2223194,down,deep,deep,B
2223198,down,shallow,shallow,B
2223203,down,shallow,deep,B
2223206,down,deep,deep,B
2223212,down,deep,deep,B
2223215,down,deep,shallow,B
2223220,down,deep,deep,A
2223224,down,deep,deep,B
2223227,down,shallow,shallow,B
2223228,down,deep,deep,B
2223233,down,shallow,deep,A
2223243,down,deep,shallow,B
2223254,down,shallow,shallow,B
2223258,down,deep,deep,B
2223259,down,,shallow,B
2223263,down,,deep,A
2223267,down,shallow,deep,B
2223277,down,deep,deep,B
2223278,down,deep,shallow,B
2223292,down,deep,deep,B
2223294,down,shallow,deep,B
2223575,down,deep,deep,A
2223586,down,deep,deep,B
2223602,down,,shallow,A
2223605,down,deep,shallow,A
2223608,down,deep,deep,B
2223610,down,shallow,deep,A
2223614,down,deep,shallow,A
2223615,down,deep,shallow,B
2223618,down,deep,shallow,B
2223633,down,shallow,shallow,P
2223634,down,shallow,,B
2223648,down,,shallow,A
2223666,down,shallow,shallow,P
2223668,down,shallow,deep,A
2223670,down,deep,deep,B
2223671,down,deep,deep,B
2223687,down,shallow,shallow,B
2223701,down,shallow,deep,B
2223710,down,shallow,deep,B
2223716,down,shallow,shallow,B
2223737,down,shallow,shallow,B
2223745,down,deep,shallow,B
2223749,down,,shallow,B
2223757,down,shallow,deep,B
2223758,down,shallow,deep,B
2223769,down,deep,deep,B
2223779,down,,shallow,B
2223784,down,deep,shallow,B
2223806,down,shallow,,B
2223815,down,deep,deep,A
2223818,down,shallow,,B
2223824,up,deep,deep,A
2223825,down,deep,deep,B
2223827,up,shallow,deep,A
2223833,down,deep,shallow,B
2223836,down,deep,shallow,B
2223841,down,shallow,deep,B
2223853,down,shallow,deep,B
2223858,up,deep,shallow,P
2223876,down,shallow,deep,B
2223881,down,,deep,A
2223897,up,shallow,shallow,B
2223904,down,deep,deep,B
2223905,down,deep,deep,A
2223970,up,deep,shallow,A
2223980,down,shallow,shallow,B
2223991,down,shallow,,A
2223993,down,deep,deep,B
2223997,down,shallow,deep,A
2224000,down,shallow,shallow,B
2224001,down,shallow,,B
2224004,down,shallow,shallow,A
2224014,up,deep,,B
2224015,down,shallow,,A
2224023,up,shallow,,A
2224054,down,shallow,,B
2224118,down,deep,shallow,P
2224119,down,shallow,shallow,A
2224121,down,shallow,deep,B
2224122,down,deep,deep,B
2224124,down,shallow,shallow,B
2224133,down,shallow,shallow,A
2224151,down,shallow,shallow,A
2224153,down,deep,deep,A
2224157,down,shallow,deep,A
2224158,down,deep,shallow,P
2224159,down,deep,deep,A
2224162,up,deep,deep,A
2224163,down,shallow,shallow,A
2224188,up,,shallow,A
2224199,down,,deep,B
2224208,down,,deep,A
2224210,down,shallow,shallow,B
2224212,up,deep,deep,A
2224214,down,shallow,deep,B
2224219,up,deep,deep,A
2224220,down,shallow,deep,A
2224229,down,deep,shallow,B
2224230,down,shallow,shallow,B
2224235,down,,deep,B
2224247,down,deep,shallow,B
2224248,up,shallow,shallow,A
2224249,down,shallow,deep,B
2224250,down,deep,shallow,B
2224259,down,shallow,shallow,B
2224260,down,deep,shallow,A
2224263,down,shallow,deep,A
2224265,down,shallow,deep,A
2224287,down,deep,deep,B
2224293,down,shallow,deep,A
2224298,down,deep,deep,B
2224300,down,deep,deep,B
2224307,up,deep,deep,A
2224309,down,shallow,shallow,A
2224312,down,deep,deep,B
2224322,down,shallow,deep,B
2224331,down,deep,shallow,A
2224332,down,deep,deep,B
2224335,down,shallow,deep,B
2224339,down,shallow,deep,B
2224361,down,shallow,deep,A
2224367,up,deep,shallow,A
2224389,up,deep,deep,A
2224392,down,deep,shallow,B
2224398,down,deep,deep,A
2224399,down,deep,deep,B
2224409,down,deep,deep,B
2224412,up,,shallow,B
2224422,down,deep,shallow,B
2224426,up,deep,shallow,A
2224427,down,,shallow,B
2224433,up,deep,deep,A
2224438,down,deep,shallow,B
2224442,down,deep,deep,A
2224461,up,deep,shallow,A
2224463,down,deep,deep,A
2224465,up,deep,shallow,A
2224469,up,deep,deep,B
2224472,down,shallow,shallow,B
2224485,down,deep,shallow,B
2224501,down,deep,deep,A
2224507,down,shallow,deep,A
2224510,up,shallow,shallow,A
2224521,down,,deep,B
2224525,down,deep,deep,A
2224526,down,deep,deep,B
2224542,down,,deep,B
2224553,down,shallow,shallow,B
2224558,down,deep,shallow,B
2224561,down,shallow,deep,B
2224565,down,deep,deep,B
2224567,up,shallow,deep,A
2224572,down,shallow,shallow,B
2224580,down,shallow,deep,P
2224586,down,shallow,shallow,B
2224591,down,deep,shallow,B
2224593,up,deep,deep,A
2224598,down,deep,deep,B
2224609,down,,shallow,B
2224621,down,shallow,deep,B
2224627,up,shallow,shallow,A
2224635,down,shallow,shallow,A
2224638,down,deep,shallow,B
2224657,down,shallow,deep,B
2224667,down,deep,deep,B
2224670,down,shallow,shallow,B
2224673,down,shallow,deep,B
2224677,down,deep,shallow,B
2224682,down,deep,deep,B
2224683,down,deep,shallow,B
2224684,down,deep,deep,B
2224689,down,deep,deep,B
2224697,down,shallow,shallow,B
2224707,down,shallow,,B
2224715,down,deep,shallow,B
2224718,down,shallow,shallow,B
2224722,down,deep,deep,A
2224729,down,deep,shallow,A
2224730,down,shallow,deep,P
2224735,down,deep,shallow,A
2224739,down,deep,shallow,B
2224740,down,shallow,deep,A
2224741,down,deep,shallow,B
2224750,down,deep,shallow,B
2224752,down,deep,shallow,A
2224755,down,shallow,shallow,A
2224756,down,shallow,shallow,B
2224768,down,deep,shallow,B
2224770,down,deep,shallow,B
2224772,down,deep,deep,B
2224779,down,deep,deep,B
2224783,down,shallow,shallow,B
2224786,down,deep,deep,A
2224794,down,deep,shallow,A
2224797,down,shallow,shallow,B
2224799,down,shallow,shallow,B
2224801,down,shallow,shallow,B
2224803,down,deep,deep,A
2224823,down,shallow,shallow,A
2224827,down,shallow,shallow,B
2224830,down,shallow,shallow,B
2224831,down,deep,shallow,A
2224834,down,,shallow,B
2224836,down,deep,shallow,B
2224851,up,deep,shallow,A
2224854,down,deep,shallow,A
2224861,down,deep,deep,A
2224865,down,,shallow,B
2224868,down,deep,deep,B
2224869,down,deep,shallow,B
2224871,down,deep,deep,B
2224880,down,shallow,shallow,A
2224881,down,shallow,shallow,A
2224885,down,shallow,deep,A
2224889,down,shallow,shallow,B
2224890,down,shallow,deep,B
2224897,down,shallow,shallow,A
2224899,down,deep,deep,B
2224906,down,deep,shallow,B
2224910,down,,shallow,B
2224911,down,deep,deep,B
2224913,down,deep,deep,B
2224925,down,shallow,shallow,B
2224933,down,deep,deep,B
2224937,up,deep,shallow,P
2224938,down,deep,,B
2224941,up,shallow,shallow,A
2224944,up,shallow,shallow,B
2224953,down,shallow,deep,B
2224960,down,deep,shallow,B
2224973,down,deep,deep,B
2224978,down,deep,shallow,B
2224980,down,deep,shallow,B
2224985,down,deep,shallow,A
2224986,down,shallow,deep,A
2224995,down,shallow,deep,B
2224996,down,shallow,shallow,B
2224998,down,shallow,shallow,B
2224999,down,deep,deep,B
2225012,down,shallow,shallow,A
2225020,down,shallow,deep,A
2225023,down,deep,shallow,B
2225040,down,deep,deep,B
2225048,down,deep,,B
2225056,down,,shallow,A
2225059,down,,deep,B
2225071,down,shallow,shallow,A
2225078,down,deep,deep,A
2225086,down,deep,deep,B
2225097,down,deep,shallow,B
2225098,down,shallow,deep,B
2225101,down,deep,shallow,B
2225106,down,shallow,deep,B
2225110,down,deep,shallow,B
2225111,down,deep,shallow,B
2225116,down,deep,shallow,B
2225118,down,deep,deep,B
2225124,down,deep,shallow,B
2225126,down,shallow,deep,A
2225128,down,shallow,shallow,A
2225149,down,shallow,deep,B
2225155,down,deep,shallow,B
2225157,down,shallow,deep,B
2225158,down,deep,shallow,B
2225177,up,shallow,deep,A
2225202,down,,shallow,A
2225203,down,shallow,shallow,B
2225206,down,deep,deep,A
2225207,up,deep,shallow,B
2225213,down,deep,shallow,A
2225218,down,shallow,shallow,B
2225221,up,,shallow,B
2225227,down,shallow,shallow,A
2225230,down,shallow,shallow,A
2225235,down,deep,shallow,B
2225245,down,shallow,shallow,B
2225251,down,deep,deep,A
2225253,down,deep,shallow,A
2225256,down,shallow,deep,B
2225264,down,,deep,B
2225266,down,,deep,B
2225272,down,shallow,shallow,B
2225277,down,deep,shallow,P
2225283,down,deep,deep,A
2225289,down,deep,deep,B
2225290,down,shallow,shallow,A
2225291,down,shallow,shallow,A
2225304,down,deep,deep,A
2225309,down,shallow,shallow,B
2225310,down,shallow,shallow,B
2225313,down,shallow,deep,P
2225315,up,shallow,shallow,A
2225317,down,shallow,shallow,B
2225322,down,shallow,shallow,B
2225325,down,shallow,shallow,A
2225345,down,deep,deep,B
2225346,down,shallow,shallow,B
2225356,down,shallow,shallow,B
2225359,down,deep,shallow,B
2225360,up,shallow,shallow,A
2225366,down,shallow,deep,B
2225369,down,shallow,shallow,A
2225372,down,deep,shallow,A
2225373,down,shallow,deep,B
2225376,down,deep,deep,A
2225379,down,shallow,shallow,B
2225390,down,shallow,deep,B
2225394,down,deep,shallow,A
2225401,up,shallow,deep,A
2225402,down,shallow,shallow,B
2225407,down,deep,shallow,B
2225417,down,,shallow,P
2225419,down,shallow,shallow,B
2225424,down,shallow,deep,A
2225447,down,shallow,deep,B
2225454,up,deep,deep,A
2225457,down,deep,deep,B
2225460,up,deep,deep,A
2225474,down,deep,shallow,B
2225480,up,deep,deep,A
2225481,down,deep,deep,B
2225484,down,shallow,deep,B
2225492,down,deep,shallow,B
2225520,down,deep,deep,B
2225523,up,deep,deep,A
2225532,down,deep,shallow,B
2225536,down,shallow,deep,B
2225540,down,shallow,shallow,A
2225543,down,deep,deep,B
2225548,down,shallow,shallow,B
2225567,up,shallow,shallow,P
2225572,down,shallow,deep,A
2225601,down,deep,deep,B
2225602,down,deep,deep,B
2225614,down,deep,shallow,B
2225622,down,shallow,deep,B
2225639,down,deep,deep,P
2225651,down,deep,deep,A
2225662,down,deep,shallow,B
2225682,down,deep,shallow,B
2225693,down,deep,deep,A
2225695,down,shallow,shallow,B
2225697,down,shallow,shallow,B
2225698,up,deep,deep,A
2225709,down,deep,deep,B
2225714,down,deep,shallow,A
2225724,down,shallow,shallow,B
2225736,down,deep,shallow,B
2225738,down,deep,shallow,A
2225742,down,deep,shallow,B
2225748,down,shallow,shallow,B
2225749,down,deep,shallow,A
2225761,down,shallow,shallow,A
2225779,down,deep,deep,A
2225789,up,deep,shallow,A
2225791,down,deep,shallow,A
2226389,down,deep,shallow,A
2226395,down,shallow,shallow,A
2226400,down,deep,shallow,B
2226403,down,shallow,shallow,A
2226404,down,deep,deep,A
2226405,down,deep,shallow,B
2226412,down,deep,shallow,A
2226415,down,deep,shallow,A
2226419,down,shallow,deep,B
2226421,down,,shallow,A
2226450,down,deep,deep,B
2226458,up,deep,shallow,B
2226466,down,,deep,B
2226471,down,deep,deep,A
2226474,down,shallow,shallow,B
2226482,down,shallow,shallow,B
2226486,down,shallow,shallow,A
2226490,down,deep,shallow,A
2226494,down,shallow,shallow,B
2226508,down,deep,deep,B
2226509,down,shallow,shallow,B
2226510,down,shallow,shallow,A
2226518,down,deep,shallow,B
2226519,down,,shallow,A
2226526,down,shallow,deep,B
2226533,down,deep,shallow,B
2226536,down,deep,shallow,B
2226547,down,shallow,deep,P
2226551,down,deep,deep,A
2226556,down,shallow,shallow,B
2226563,down,,shallow,P
2226565,down,deep,shallow,B
2226566,down,shallow,shallow,B
2226567,up,shallow,shallow,B
2226570,down,deep,deep,B
2226573,down,shallow,deep,P
2226574,down,deep,shallow,A
2226575,up,deep,shallow,A
2226580,up,deep,deep,A
2226581,down,,shallow,B
2226583,down,deep,shallow,B
2226595,up,deep,deep,A
2226611,down,shallow,deep,B
2226623,down,shallow,deep,A
2226626,up,deep,deep,A
2226627,up,deep,shallow,P
2226631,down,shallow,shallow,A
2226633,down,deep,shallow,B
2226634,down,,deep,A
2226635,up,shallow,deep,A
2226638,down,deep,deep,P
2226650,down,deep,shallow,B
2226660,up,shallow,shallow,A
2226665,down,deep,shallow,A
2226677,down,deep,shallow,A
2226681,down,deep,shallow,P
2226683,up,deep,shallow,P
2226698,down,shallow,shallow,B
2226707,down,deep,deep,A
2226708,down,shallow,deep,B
2226710,down,deep,deep,B
2226711,down,shallow,deep,P
2226715,down,deep,shallow,A
2226734,down,deep,shallow,A
2226746,up,deep,deep,B
2226748,down,shallow,deep,B
2226778,down,shallow,deep,B
2226784,down,shallow,deep,B
2226790,down,shallow,deep,B
2226794,up,shallow,deep,A
2226797,down,shallow,shallow,A
2226803,down,deep,shallow,B
2226809,down,shallow,shallow,B
2226813,down,shallow,shallow,B
2226820,down,deep,shallow,B
2226825,down,shallow,shallow,B
2226828,down,shallow,shallow,B
2229784,down,shallow,deep,B
2236947,down,shallow,shallow,B
2236950,down,shallow,deep,A
2236953,down,deep,shallow,B
2236964,down,,deep,B
2236967,down,deep,deep,B
2236971,up,deep,deep,B
2236976,down,deep,shallow,B
2236981,down,shallow,shallow,B
2236983,down,deep,shallow,A
2236992,down,deep,shallow,A
2236993,down,shallow,deep,A
2237000,down,deep,shallow,B
2237004,down,deep,deep,A
2237010,down,,shallow,A
2237019,down,shallow,shallow,P
2237022,down,deep,deep,A
2237023,down,deep,shallow,A
2237025,down,,shallow,B
2237027,down,shallow,shallow,P
2237032,down,,deep,A
2237041,down,shallow,shallow,B
2237049,down,shallow,shallow,B
2237054,down,shallow,shallow,A
2237058,down,deep,deep,B
2237077,down,deep,deep,B
2237083,down,deep,shallow,A
2237113,down,shallow,,B
2237114,up,shallow,deep,B
2237119,down,deep,shallow,A
2237120,down,deep,shallow,A
2237139,down,deep,deep,B
2237144,down,deep,deep,B
2237149,up,shallow,shallow,A
2237154,down,deep,deep,A
2237167,down,,shallow,A
2237169,down,deep,deep,B
2237179,down,deep,deep,A
2237182,up,deep,deep,A
2237187,down,shallow,shallow,A
2237190,down,deep,shallow,A
2237191,down,shallow,shallow,B
2237192,down,shallow,deep,B
2237196,down,deep,shallow,A
2237198,down,deep,shallow,A
2237199,down,,shallow,B
2237205,up,deep,shallow,A
2237210,up,shallow,deep,A
2237211,down,shallow,deep,B
2237220,down,deep,deep,B
2237222,up,deep,shallow,A
2258677,down,deep,shallow,B
2258685,down,shallow,shallow,B
2258686,down,shallow,shallow,P
2258688,down,deep,shallow,B
2258702,down,deep,shallow,B
2258708,down,deep,deep,B
2258711,down,shallow,shallow,A
2258712,down,deep,shallow,A
2258716,down,shallow,deep,B
2258744,up,,deep,P
2258746,down,shallow,deep,A
2258747,down,shallow,deep,A
2258751,down,shallow,shallow,A
2258752,down,deep,shallow,B
2258760,down,shallow,deep,B
2258762,down,shallow,shallow,B
2258770,down,deep,deep,B
2258772,down,shallow,shallow,A
2258778,up,deep,,B
2258788,down,deep,shallow,B
2258793,down,deep,shallow,B
2258797,down,deep,shallow,B
2258802,down,deep,shallow,A
2258814,down,shallow,shallow,A
2258817,down,shallow,shallow,B
2258819,down,shallow,deep,B
2258823,down,deep,shallow,A
2258825,up,shallow,deep,A
2258828,down,deep,shallow,B
2258854,down,deep,shallow,B
2258860,down,shallow,shallow,B
2258862,down,shallow,shallow,A
2258885,down,deep,deep,A
2258888,down,deep,deep,A
2258906,down,shallow,shallow,B
2258909,down,shallow,shallow,A
2258910,down,deep,shallow,A
2258912,down,shallow,shallow,B
2258915,down,deep,shallow,B
2258921,down,deep,shallow,P
2258937,up,shallow,shallow,B
2258938,down,shallow,shallow,A
2258939,down,deep,deep,A
2258942,down,shallow,shallow,A
2258954,down,shallow,shallow,B
2258956,down,deep,shallow,A
2258957,down,shallow,deep,B
2258968,up,shallow,shallow,B
2258972,down,deep,deep,A
2258975,down,shallow,shallow,A
2258982,down,deep,shallow,B
2258991,down,deep,shallow,B
2258997,down,,shallow,A
2259008,down,shallow,deep,B
2259013,down,deep,shallow,B
2259014,down,deep,shallow,B
2259016,up,shallow,deep,B
2261859,down,deep,deep,B
2261860,down,shallow,deep,B
2261864,down,shallow,deep,B
2261872,down,shallow,deep,B
2261874,down,shallow,shallow,B
2261878,down,shallow,deep,B
2261879,down,shallow,deep,B
2261881,down,shallow,deep,P
2261885,down,shallow,deep,B
2261887,down,deep,shallow,B
2261888,down,deep,deep,B
2261899,down,deep,shallow,B
2261902,up,shallow,shallow,A
2261907,down,shallow,deep,A
2261913,down,shallow,shallow,B
2261915,down,shallow,shallow,B
2261917,down,shallow,deep,B
2261920,down,shallow,shallow,A
2261922,up,shallow,deep,B
2261923,down,shallow,deep,B
2261925,down,deep,shallow,B
2261934,down,shallow,deep,A
2261939,up,shallow,deep,A
2261941,down,deep,deep,B
2261942,down,deep,shallow,B
2261943,down,deep,shallow,P
2261951,down,shallow,shallow,A
2261952,down,shallow,shallow,B
2261956,down,shallow,shallow,A
2261957,down,deep,shallow,A
2261958,down,deep,deep,A
2261963,down,deep,shallow,A
2261968,down,deep,deep,B
2261969,down,shallow,shallow,B
2261970,down,deep,deep,B
2261976,down,deep,shallow,A
2261978,down,deep,shallow,B
2261980,down,deep,,B
2261982,down,shallow,shallow,A
2261983,down,shallow,shallow,B
2261984,down,shallow,deep,A
2261985,down,shallow,shallow,B
2261990,down,deep,shallow,A
2274855,down,shallow,shallow,B
2277620,up,deep,deep,A
2277623,down,deep,shallow,B
2277628,down,deep,shallow,A
2277629,up,,,A
2277637,down,shallow,shallow,A
2277649,down,deep,deep,B
2277650,down,deep,shallow,B
2277653,down,shallow,deep,B
2277661,down,shallow,deep,B
2277689,down,,deep,B
2277693,down,deep,deep,B
2277841,down,deep,deep,B
2277842,down,deep,,B
2277859,down,deep,shallow,A
2277865,up,deep,deep,A
2277876,down,deep,deep,B
2277886,up,shallow,shallow,A
2277887,down,shallow,deep,B
2277890,down,deep,shallow,B
2277893,down,deep,shallow,A
